plate_map_name	well_position	broad_sample	mg_per_ml	mmoles_per_liter	solvent	Metadata_broad_sample_type	broad_sample_type
C-7161-01-LM6-001	K02	BRD-K28971625-003-01-4	1.5164799999988334	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	K03	BRD-K28971625-003-01-4	0.5054933333352776	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	K04	BRD-K28971625-003-01-4	0.16849777777725933	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	K05	BRD-K28971625-003-01-4	0.05616592592575311	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	K06	BRD-K28971625-003-01-4	0.018721975309750893	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	K07	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	K08	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	K09	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	K10	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	K11	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	K12	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	K13	BRD-A29289453-001-04-7	3.61455	10	DMSO	permutation	permutation
C-7161-01-LM6-001	K14	BRD-A29289453-001-04-7	1.2048499999990732	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	K15	BRD-A29289453-001-04-7	0.40161666666821133	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	K16	BRD-A29289453-001-04-7	0.1338722222218103	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	K17	BRD-A29289453-001-04-7	0.044624074073936766	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	K18	BRD-A29289453-001-04-7	0.01487469135890573	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	K19	BRD-K29322660-001-01-9	5.48057	10	DMSO	permutation	permutation
C-7161-01-LM6-001	K20	BRD-K29322660-001-01-9	1.8268566666652615	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	K21	BRD-K29322660-001-01-9	0.6089522222245644	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	K22	BRD-K29322660-001-01-9	0.2029840740734495	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	K23	BRD-K29322660-001-01-9	0.06766135802448317	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	K24	BRD-K29322660-001-01-9	0.022553786009566333	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	L01	BRD-K28984613-001-01-5	5.285297000000001	10	DMSO	permutation	permutation
C-7161-01-LM6-001	L02	BRD-K28984613-001-01-5	1.7617656666653116	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	L03	BRD-K28984613-001-01-5	0.5872552222244809	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	L04	BRD-K28984613-001-01-5	0.19575174074013846	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	L05	BRD-K28984613-001-01-5	0.06525058024671282	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	L06	BRD-K28984613-001-01-5	0.021750193416926144	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	L07	BRD-A29260609-003-26-0	3.72887	10	DMSO	permutation	permutation
C-7161-01-LM6-001	L08	BRD-A29260609-003-26-0	1.2429566666657106	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	L09	BRD-A29260609-003-26-0	0.4143188888904824	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	L10	BRD-A29260609-003-26-0	0.13810629629587134	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	L11	BRD-A29260609-003-26-0	0.046035432098623784	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	L12	BRD-A29260609-003-26-0	0.015345144033830716	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	L13	BRD-A29322418-237-04-0	3.975695	10	DMSO	permutation	permutation
C-7161-01-LM6-001	L14	BRD-A29322418-237-04-0	1.3252316666656472	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	L15	BRD-A29322418-237-04-0	0.4417438888905879	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	L16	BRD-A29322418-237-04-0	0.1472479629625099	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	L17	BRD-A29322418-237-04-0	0.04908265432083663	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	L18	BRD-A29322418-237-04-0	0.01636088477463162	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	L19	BRD-K29359156-001-30-1	2.7418	10	DMSO	permutation	permutation
C-7161-01-LM6-001	L20	BRD-K29359156-001-30-1	0.9139333333326304	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	L21	BRD-K29359156-001-30-1	0.30464444444561617	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	L22	BRD-K29359156-001-30-1	0.10154814814783569	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	L23	BRD-K29359156-001-30-1	0.03384938271594523	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	L24	BRD-K29359156-001-30-1	0.01128312757268477	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	M01	BRD-K29582115-066-01-2	5.09041	10	DMSO	permutation	permutation
C-7161-01-LM6-001	M02	BRD-K29582115-066-01-2	1.696803333332028	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	M03	BRD-K29582115-066-01-2	0.5656011111132865	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	M04	BRD-K29582115-066-01-2	0.1885337037031236	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	M05	BRD-K29582115-066-01-2	0.0628445679010412	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	M06	BRD-K29582115-066-01-2	0.0209481893016523	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	M07	BRD-K29653726-001-13-4	3.3936200000000003	10	DMSO	permutation	permutation
C-7161-01-LM6-001	M08	BRD-K29653726-001-13-4	1.1312066666657965	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	M09	BRD-K29653726-001-13-4	0.3770688888903392	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	M10	BRD-K29653726-001-13-4	0.1256896296292429	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	M11	BRD-K29653726-001-13-4	0.04189654320974763	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	M12	BRD-K29653726-001-13-4	0.01396551440411937	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	M13	BRD-K29673530-001-05-4	5.044432	10	DMSO	permutation	permutation
C-7161-01-LM6-001	M14	BRD-K29673530-001-05-4	1.6814773333320399	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	M15	BRD-K29673530-001-05-4	0.5604924444466002	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	M16	BRD-K29673530-001-05-4	0.18683081481423994	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	M17	BRD-K29673530-001-05-4	0.06227693827141331	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	M18	BRD-K29673530-001-05-4	0.020758979425097884	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	M19	BRD-A29734509-011-13-6	4.374696	10	DMSO	permutation	permutation
C-7161-01-LM6-001	M20	BRD-A29734509-011-13-6	1.4582319999988784	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	M21	BRD-A29734509-011-13-6	0.48607733333520287	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	M22	BRD-A29734509-011-13-6	0.16202577777727925	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	M23	BRD-A29734509-011-13-6	0.054008592592426415	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	M24	BRD-A29734509-011-13-6	0.018002864198597188	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	N01	BRD-A29623586-001-01-3	3.053688	10	DMSO	permutation	permutation
C-7161-01-LM6-001	N02	BRD-A29623586-001-01-3	1.017895999999217	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	N03	BRD-A29623586-001-01-3	0.3392986666679717	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	N04	BRD-A29623586-001-01-3	0.11309955555520756	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	N05	BRD-A29623586-001-01-3	0.037699851851735855	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	N06	BRD-A29623586-001-01-3	0.012566617284694949	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	N07	BRD-K29656036-001-02-5	4.67249	10	DMSO	permutation	permutation
C-7161-01-LM6-001	N08	BRD-K29656036-001-02-5	1.5574966666654686	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	N09	BRD-K29656036-001-02-5	0.5191655555575524	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	N10	BRD-K29656036-001-02-5	0.1730551851846527	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	N11	BRD-K29656036-001-02-5	0.05768506172821757	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	N12	BRD-K29656036-001-02-5	0.019228353910603933	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	N13	BRD-A29731977-001-04-5	4.286041	10	DMSO	permutation	permutation
C-7161-01-LM6-001	N14	BRD-A29731977-001-04-5	1.4286803333322344	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	N15	BRD-A29731977-001-04-5	0.4762267777796094	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	N16	BRD-A29731977-001-04-5	0.15874225925877083	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	N17	BRD-A29731977-001-04-5	0.05291408641959028	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	N18	BRD-A29731977-001-04-5	0.017638028807629078	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	N19	BRD-K29735307-001-02-9	3.89328	10	DMSO	permutation	permutation
C-7161-01-LM6-001	N20	BRD-K29735307-001-02-9	1.2977599999990017	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	N21	BRD-K29735307-001-02-9	0.43258666666833046	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	N22	BRD-K29735307-001-02-9	0.14419555555511188	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	N23	BRD-K29735307-001-02-9	0.04806518518503729	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	N24	BRD-K29735307-001-02-9	0.016021728396010706	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	O01	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	O02	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	O03	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	O04	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	O05	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	O06	BRD-K60230970-001-10-0	9.512	19.99912535364307	DMSO	permutation	permutation
C-7161-01-LM6-001	O07	BRD-K30126819-304-02-7	3.28358	10	DMSO	permutation	permutation
C-7161-01-LM6-001	O08	BRD-K30126819-304-02-7	1.0945266666658247	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	O09	BRD-K30126819-304-02-7	0.36484222222362545	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	O10	BRD-K30126819-304-02-7	0.12161407407369988	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	O11	BRD-K30126819-304-02-7	0.04053802469123329	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	O12	BRD-K30126819-304-02-7	0.013512674897919708	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	O13	BRD-K30421593-050-04-9	4.3249200000000005	10	DMSO	permutation	permutation
C-7161-01-LM6-001	O14	BRD-K30421593-050-04-9	1.4416399999988911	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	O15	BRD-K30421593-050-04-9	0.4805466666685149	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	O16	BRD-K30421593-050-04-9	0.16018222222172937	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	O17	BRD-K30421593-050-04-9	0.05339407407390979	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	O18	BRD-K30421593-050-04-9	0.017798024692412217	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	O19	BRD-K30480208-001-18-5	3.4842	10	DMSO	permutation	permutation
C-7161-01-LM6-001	O20	BRD-K30480208-001-18-5	1.1613999999991067	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	O21	BRD-K30480208-001-18-5	0.3871333333348223	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	O22	BRD-K30480208-001-18-5	0.1290444444440474	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	O23	BRD-K30480208-001-18-5	0.043014814814682466	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	O24	BRD-K30480208-001-18-5	0.01433827160578754	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	P01	BRD-A30051119-002-01-8	6.036178	10	DMSO	permutation	permutation
C-7161-01-LM6-001	P02	BRD-A30051119-002-01-8	2.0120593333317855	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	P03	BRD-A30051119-002-01-8	0.670686444447024	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	P04	BRD-A30051119-002-01-8	0.22356214814746025	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	P05	BRD-A30051119-002-01-8	0.07452071604915342	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	P06	BRD-A30051119-002-01-8	0.024840238684598878	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	P07	BRD-K30331124-001-01-7	3.964331	10	DMSO	permutation	permutation
C-7161-01-LM6-001	P08	BRD-K30331124-001-01-7	1.3214436666656502	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	P09	BRD-K30331124-001-01-7	0.4404812222239164	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	P10	BRD-K30331124-001-01-7	0.1468270740736223	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	P11	BRD-K30331124-001-01-7	0.04894235802454077	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	P12	BRD-K30331124-001-01-7	0.016314119342530086	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	P13	BRD-K30466858-001-09-6	3.021926	10	DMSO	permutation	permutation
C-7161-01-LM6-001	P14	BRD-K30466858-001-09-6	1.007308666665892	3.3333333333307693	DMSO	permutation	permutation
C-7161-01-LM6-001	P15	BRD-K30466858-001-09-6	0.335769555556847	1.1111111111153846	DMSO	permutation	permutation
C-7161-01-LM6-001	P16	BRD-K30466858-001-09-6	0.11192318518484082	0.37037037036923076	DMSO	permutation	permutation
C-7161-01-LM6-001	P17	BRD-K30466858-001-09-6	0.03730772839494694	0.12345679012307692	DMSO	permutation	permutation
C-7161-01-LM6-001	P18	BRD-K30466858-001-09-6	0.012435909465757166	0.04115226337692308	DMSO	permutation	permutation
C-7161-01-LM6-001	P19	BRD-K03842655-001-02-1	1.26840272	2	DMSO	permutation	permutation
C-7161-01-LM6-001	P20	BRD-K03842655-001-02-1	0.42280090666666664	0.6666666666666666	DMSO	permutation	permutation
C-7161-01-LM6-001	P21	BRD-K03842655-001-02-1	0.14093363555555555	0.2222222222222222	DMSO	permutation	permutation
C-7161-01-LM6-001	P22	BRD-K03842655-001-02-1	0.046977878518518514	0.07407407407407407	DMSO	permutation	permutation
C-7161-01-LM6-001	P23	BRD-K03842655-001-02-1	0.015659292839506178	0.024691358024691364	DMSO	permutation	permutation
C-7161-01-LM6-001	P24	BRD-K03842655-001-02-1	0.005219764279835393	0.008230452674897122	DMSO	permutation	permutation
